geoid,city_name,latitude,longitude,country_code,country_code_3,country_name,country_capital,population,timezone
3839982,Punta Alta,-38.87588,-62.07359,AR,ARG,Argentina,Buenos Aires,57209,America/Argentina/Buenos_Aires
3840092,Puerto Madryn,-42.7692,-65.03851,AR,ARG,Argentina,Buenos Aires,64555,America/Argentina/Catamarca
3840300,Presidencia Roque Saenz Pena,-26.78522,-60.43876,AR,ARG,Argentina,Buenos Aires,81879,America/Argentina/Cordoba
3840860,Pocito,-31.68333,-68.58333,AR,ARG,Argentina,Buenos Aires,40969,America/Argentina/San_Juan
3840885,Plottier,-38.96667,-68.23333,AR,ARG,Argentina,Buenos Aires,25186,America/Argentina/Salta
3841490,Pergamino,-33.88995,-60.57357,AR,ARG,Argentina,Buenos Aires,87652,America/Argentina/Buenos_Aires
3841500,Perez,-32.99835,-60.76791,AR,ARG,Argentina,Buenos Aires,24436,America/Argentina/Cordoba
3841956,Parana,-31.73197,-60.5238,AR,ARG,Argentina,Buenos Aires,262295,America/Argentina/Cordoba
3842190,Palpala,-24.25647,-65.21163,AR,ARG,Argentina,Buenos Aires,48199,America/Argentina/Jujuy
3842670,Olavarria,-36.89272,-60.32254,AR,ARG,Argentina,Buenos Aires,86320,America/Argentina/Buenos_Aires
3842881,Nueve de Julio,-35.44437,-60.88313,AR,ARG,Argentina,Buenos Aires,34718,America/Argentina/Buenos_Aires
3843123,Neuquen,-38.95161,-68.0591,AR,ARG,Argentina,Buenos Aires,242092,America/Argentina/Salta
3843619,Morteros,-30.71164,-61.99862,AR,ARG,Argentina,Buenos Aires,15129,America/Argentina/Cordoba
3843803,Monteros,-27.16741,-65.49832,AR,ARG,Argentina,Buenos Aires,23771,America/Argentina/Tucuman
3844421,Mendoza,-32.89084,-68.82717,AR,ARG,Argentina,Buenos Aires,876884,America/Argentina/Mendoza
3844899,Marcos Juarez,-32.6978,-62.10672,AR,ARG,Argentina,Buenos Aires,24226,America/Argentina/Cordoba
3845330,Machagai,-26.92614,-60.04955,AR,ARG,Argentina,Buenos Aires,28070,America/Argentina/Cordoba
3846864,Lincoln,-34.86649,-61.5302,AR,ARG,Argentina,Buenos Aires,41808,America/Argentina/Buenos_Aires
3846915,Libertador General San Martin,-23.80644,-64.78757,AR,ARG,Argentina,Buenos Aires,49267,America/Argentina/Jujuy
3848687,Las Brenas,-27.08966,-61.08161,AR,ARG,Argentina,Buenos Aires,26955,America/Argentina/Cordoba
3848950,La Rioja,-29.41105,-66.85067,AR,ARG,Argentina,Buenos Aires,162620,America/Argentina/La_Rioja
3851331,La Falda,-31.08841,-64.48987,AR,ARG,Argentina,Buenos Aires,15112,America/Argentina/Cordoba
3852374,La Calera,-31.34377,-64.33529,AR,ARG,Argentina,Buenos Aires,24796,America/Argentina/Cordoba
3852468,Laboulaye,-34.12662,-63.39119,AR,ARG,Argentina,Buenos Aires,19908,America/Argentina/Cordoba
3853354,Junin,-34.58382,-60.94332,AR,ARG,Argentina,Buenos Aires,85007,America/Argentina/Buenos_Aires
3853491,Joaquin V. Gonzalez,-25.08333,-64.18333,AR,ARG,Argentina,Buenos Aires,19185,America/Argentina/Salta
3853510,Jesus Maria,-30.98153,-64.09424,AR,ARG,Argentina,Buenos Aires,26825,America/Argentina/Cordoba
3854895,Granadero Baigorria,-32.85683,-60.71754,AR,ARG,Argentina,Buenos Aires,32427,America/Argentina/Cordoba
3854985,Gobernador Galvez,-33.03016,-60.64045,AR,ARG,Argentina,Buenos Aires,74650,America/Argentina/Cordoba
3855041,General Villegas,-35.03285,-63.01252,AR,ARG,Argentina,Buenos Aires,16270,America/Argentina/Buenos_Aires
3855065,General Roca,-39.03333,-67.58333,AR,ARG,Argentina,Buenos Aires,73212,America/Argentina/Salta
3855074,General Pinedo,-27.31667,-61.28333,AR,ARG,Argentina,Buenos Aires,15741,America/Argentina/Cordoba
3855075,General Pico,-35.65662,-63.75682,AR,ARG,Argentina,Buenos Aires,57029,America/Argentina/Salta
3855116,General Enrique Mosconi,-22.59588,-63.81255,AR,ARG,Argentina,Buenos Aires,19811,America/Argentina/Salta
3855244,Galvez,-32.02927,-61.22103,AR,ARG,Argentina,Buenos Aires,18374,America/Argentina/Cordoba
3855554,Firmat,-33.45937,-61.4832,AR,ARG,Argentina,Buenos Aires,18294,America/Argentina/Cordoba
3855666,Famailla,-27.05413,-65.40329,AR,ARG,Argentina,Buenos Aires,30951,America/Argentina/Tucuman
3855974,Esquel,-42.91147,-71.31947,AR,ARG,Argentina,Buenos Aires,28486,America/Argentina/Catamarca
3856022,Esperanza,-31.4488,-60.93173,AR,ARG,Argentina,Buenos Aires,35885,America/Argentina/Cordoba
3856231,Embarcacion,-23.21003,-64.09965,AR,ARG,Argentina,Buenos Aires,23961,America/Argentina/Salta
3856235,Embalse,-32.18,-64.41809,AR,ARG,Argentina,Buenos Aires,15900,America/Argentina/Cordoba
3858765,El Bolson,-41.96051,-71.53336,AR,ARG,Argentina,Buenos Aires,15537,America/Argentina/Salta
3859384,Diamante,-32.06641,-60.63837,AR,ARG,Argentina,Buenos Aires,19545,America/Argentina/Cordoba
3859512,Dean Funes,-30.42036,-64.34984,AR,ARG,Argentina,Buenos Aires,20164,America/Argentina/Cordoba
3859552,Cutral-Co,-38.93424,-69.23052,AR,ARG,Argentina,Buenos Aires,47380,America/Argentina/Salta
3859828,Cruz del Eje,-30.72644,-64.80387,AR,ARG,Argentina,Buenos Aires,28166,America/Argentina/Cordoba
3859904,Crespo,-32.02873,-60.30658,AR,ARG,Argentina,Buenos Aires,18296,America/Argentina/Cordoba
3859965,Cosquin,-31.24508,-64.46563,AR,ARG,Argentina,Buenos Aires,19070,America/Argentina/Cordoba
3860164,Coronel Suarez,-37.45467,-61.93343,AR,ARG,Argentina,Buenos Aires,27000,America/Argentina/Buenos_Aires
3860217,Coronda,-31.97263,-60.91983,AR,ARG,Argentina,Buenos Aires,16975,America/Argentina/Cordoba
3860259,Cordoba,-31.4135,-64.18105,AR,ARG,Argentina,Buenos Aires,1428214,America/Argentina/Cordoba
3860443,Comodoro Rivadavia,-45.86413,-67.49656,AR,ARG,Argentina,Buenos Aires,140850,America/Argentina/Catamarca
3861056,Cipolletti,-38.93392,-67.99032,AR,ARG,Argentina,Buenos Aires,75078,America/Argentina/Salta
3861061,Cinco Saltos,-38.82225,-68.06293,AR,ARG,Argentina,Buenos Aires,19819,America/Argentina/Salta
3861344,Chivilcoy,-34.89566,-60.01667,AR,ARG,Argentina,Buenos Aires,54514,America/Argentina/Buenos_Aires
3861416,Chimbas,-31.48333,-68.53333,AR,ARG,Argentina,Buenos Aires,73829,America/Argentina/San_Juan
3861445,Chilecito,-29.16195,-67.4974,AR,ARG,Argentina,Buenos Aires,42248,America/Argentina/La_Rioja
3861678,Charata,-27.21438,-61.18795,AR,ARG,Argentina,Buenos Aires,27813,America/Argentina/Cordoba
3861953,Chacabuco,-34.64167,-60.47389,AR,ARG,Argentina,Buenos Aires,34587,America/Argentina/Buenos_Aires
3862144,Centenario,-38.82955,-68.1318,AR,ARG,Argentina,Buenos Aires,28956,America/Argentina/Salta
3862240,Caucete,-31.65179,-68.28105,AR,ARG,Argentina,Buenos Aires,33609,America/Argentina/San_Juan
3862254,Catriel,-37.87907,-67.7956,AR,ARG,Argentina,Buenos Aires,15169,America/Argentina/Salta
3862320,Castelli,-25.94679,-60.61947,AR,ARG,Argentina,Buenos Aires,36588,America/Argentina/Cordoba
3862351,Casilda,-33.04417,-61.16806,AR,ARG,Argentina,Buenos Aires,32002,America/Argentina/Cordoba
3862655,Carcarana,-32.85679,-61.15331,AR,ARG,Argentina,Buenos Aires,15619,America/Argentina/Cordoba
3862738,Capitan Bermudez,-32.82262,-60.71852,AR,ARG,Argentina,Buenos Aires,27060,America/Argentina/Cordoba
3862981,Canada de Gomez,-32.81636,-61.39493,AR,ARG,Argentina,Buenos Aires,36000,America/Argentina/Cordoba
3863379,Caleta Olivia,-46.43929,-67.52814,AR,ARG,Argentina,Buenos Aires,36077,America/Argentina/Rio_Gallegos
3864331,Bell Ville,-32.62591,-62.68873,AR,ARG,Argentina,Buenos Aires,35105,America/Argentina/Cordoba
3864375,Bella Vista,-27.03424,-65.30196,AR,ARG,Argentina,Buenos Aires,15126,America/Argentina/Tucuman
3865086,Bahia Blanca,-38.71959,-62.27243,AR,ARG,Argentina,Buenos Aires,276546,America/Argentina/Buenos_Aires
3865385,Arroyo Seco,-33.15489,-60.50863,AR,ARG,Argentina,Buenos Aires,20008,America/Argentina/Cordoba
3865424,Arroyito,-31.42022,-63.05002,AR,ARG,Argentina,Buenos Aires,19577,America/Argentina/Cordoba
3865840,Anatuya,-28.46064,-62.83472,AR,ARG,Argentina,Buenos Aires,20261,America/Argentina/Cordoba
3866163,Alta Gracia,-31.65292,-64.42826,AR,ARG,Argentina,Buenos Aires,40384,America/Argentina/Cordoba
3866242,Allen,-38.97736,-67.82714,AR,ARG,Argentina,Buenos Aires,26083,America/Argentina/Salta
3866367,Alderetes,-26.81667,-65.13333,AR,ARG,Argentina,Buenos Aires,38466,America/Argentina/Tucuman
3866425,Albardon,-31.43722,-68.52556,AR,ARG,Argentina,Buenos Aires,20413,America/Argentina/San_Juan
3866496,Aguilares,-27.4338,-65.61427,AR,ARG,Argentina,Buenos Aires,32494,America/Argentina/Tucuman
6693230,Villa Santa Rita,-34.61082,-58.481,AR,ARG,Argentina,Buenos Aires,34000,America/Argentina/Buenos_Aires
7116866,Villa Mercedes,-33.67571,-65.45783,AR,ARG,Argentina,Buenos Aires,96781,America/Argentina/San_Luis
7647007,San Carlos de Bariloche,-41.14557,-71.30822,AR,ARG,Argentina,Buenos Aires,95394,America/Argentina/Salta
10172104,Adrogue,-34.80041,-58.38384,AR,ARG,Argentina,Buenos Aires,28265,America/Argentina/Buenos_Aires
5881576,Pago Pago,-14.27806,-170.7025,AS,ASM,American Samoa,Pago Pago,11500,Pacific/Pago_Pago
2760910,Wolfsberg,46.84056,14.84417,AT,AUT,Austria,Vienna,25610,Europe/Vienna
2761353,Wiener Neustadt,47.8,16.25,AT,AUT,Austria,Vienna,38481,Europe/Vienna
2761369,Vienna,48.20849,16.37208,AT,AUT,Austria,Vienna,1691468,Europe/Vienna
2761524,Wels,48.16667,14.03333,AT,AUT,Austria,Vienna,57946,Europe/Vienna
2761669,Weinzierl bei Krems,48.4,15.6,AT,AUT,Austria,Vienna,24092,Europe/Vienna
2762372,Villach,46.61028,13.85583,AT,AUT,Austria,Vienna,58882,Europe/Vienna
2763423,Traun,48.22656,14.23459,AT,AUT,Austria,Vienna,23959,Europe/Vienna
2763460,Traiskirchen,48.01485,16.29324,AT,AUT,Austria,Vienna,16212,Europe/Vienna
2763795,Ternitz,47.71565,16.03575,AT,AUT,Austria,Vienna,15153,Europe/Vienna
2764359,Steyr,48.04274,14.42127,AT,AUT,Austria,Vienna,39566,Europe/Vienna
2764786,Spittal an der Drau,46.8,13.5,AT,AUT,Austria,Vienna,16363,Europe/Vienna
2765388,Schwechat,48.13333,16.46667,AT,AUT,Austria,Vienna,15711,Europe/Vienna
2766429,Sankt Poelten,48.2,15.63333,AT,AUT,Austria,Vienna,49001,Europe/Vienna
2766824,Salzburg,47.79941,13.04399,AT,AUT,Austria,Vienna,150269,Europe/Vienna
2766922,Saalfelden am Steinernen Meer,47.42681,12.848,AT,AUT,Austria,Vienna,16119,Europe/Vienna
2771335,Modling,48.08605,16.28921,AT,AUT,Austria,Vienna,20710,Europe/Vienna
2772173,Lustenau,47.42642,9.65851,AT,AUT,Austria,Vienna,20218,Europe/Vienna
2772400,Linz,48.30639,14.28611,AT,AUT,Austria,Vienna,181162,Europe/Vienna
2772635,Leonding,48.27965,14.2533,AT,AUT,Austria,Vienna,22736,Europe/Vienna
2772649,Leoben,47.3765,15.09144,AT,AUT,Austria,Vienna,24809,Europe/Vienna
2773300,Kufstein,47.58333,12.16667,AT,AUT,Austria,Vienna,16115,Europe/Vienna
2773549,Krems an der Donau,48.40921,15.61415,AT,AUT,Austria,Vienna,23932,Europe/Vienna
2773913,Klosterneuburg,48.30521,16.32522,AT,AUT,Austria,Vienna,24843,Europe/Vienna
2774326,Klagenfurt am Woerthersee,46.62472,14.30528,AT,AUT,Austria,Vienna,90610,Europe/Vienna
2774773,Kapfenberg,47.44458,15.29331,AT,AUT,Austria,Vienna,21819,Europe/Vienna
2775220,Innsbruck,47.26266,11.39454,AT,AUT,Austria,Vienna,112467,Europe/Vienna
2776951,Hallein,47.68333,13.1,AT,AUT,Austria,Vienna,18980,Europe/Vienna
2778067,Graz,47.06667,15.45,AT,AUT,Austria,Vienna,222326,Europe/Vienna
2779674,Feldkirch,47.23306,9.6,AT,AUT,Austria,Vienna,31082,Europe/Vienna
2780741,Dornbirn,47.41427,9.74195,AT,AUT,Austria,Vienna,43013,Europe/Vienna
2781503,Bregenz,47.50311,9.7471,AT,AUT,Austria,Vienna,27611,Europe/Vienna
2781520,Braunau am Inn,48.25628,13.04343,AT,AUT,Austria,Vienna,16403,Europe/Vienna
2782067,Baden,48.00543,16.23264,AT,AUT,Austria,Vienna,24893,Europe/Vienna
2782555,Amstetten,48.1229,14.87206,AT,AUT,Austria,Vienna,22832,Europe/Vienna
3323063,Ansfelden,47.965,13.04944,AT,AUT,Austria,Vienna,15673,Europe/Vienna
2058430,Whyalla,-33.03268,137.56483,AU,AUS,Australia,Canberra,19645,Australia/Adelaide
2062338,Rockingham,-32.27682,115.72978,AU,AUS,Australia,Canberra,108022,Australia/Perth
2062944,Prospect,-34.88241,138.5933,AU,AUS,Australia,Canberra,20217,Australia/Adelaide
2063042,Port Hedland,-20.31215,118.61059,AU,AUS,Australia,Canberra,15044,Australia/Perth
2063523,Perth,-31.95224,115.8614,AU,AUS,Australia,Canberra,1896548,Australia/Perth
2065176,Murray Bridge,-35.11986,139.27345,AU,AUS,Australia,Canberra,19577,Australia/Adelaide
2065594,Mount Isa,-20.72523,139.49727,AU,AUS,Australia,Canberra,22785,Australia/Brisbane
2065740,Morphett Vale,-35.13333,138.51667,AU,AUS,Australia,Canberra,22602,Australia/Adelaide
2067119,Mandurah,-32.5269,115.7217,AU,AUS,Australia,Canberra,83294,Australia/Perth
2068079,Kwinana,-32.23013,115.78128,AU,AUS,Australia,Canberra,30433,Australia/Perth
2068823,Kalgoorlie,-30.74614,121.4742,AU,AUS,Australia,Canberra,31107,Australia/Perth
2070571,Gosnells,-32.081,116.0054,AU,AUS,Australia,Canberra,17277,Australia/Perth
2070998,Geraldton,-28.77897,114.61459,AU,AUS,Australia,Canberra,26872,Australia/Perth
2071059,Gawler,-34.60251,138.74902,AU,AUS,Australia,Canberra,20006,Australia/Adelaide
2071223,Fremantle,-32.05454,115.75127,AU,AUS,Australia,Canberra,24835,Australia/Perth
2073124,Darwin,-12.46113,130.84185,AU,AUS,Australia,Canberra,129062,Australia/Darwin
2075265,Busselton,-33.65249,115.3455,AU,AUS,Australia,Canberra,21898,Australia/Perth
2075432,Bunbury,-33.32711,115.64137,AU,AUS,Australia,Canberra,68248,Australia/Perth
2077579,Armadale,-32.14607,116.0093,AU,AUS,Australia,Canberra,62296,Australia/Perth
2077895,Alice Springs,-23.69748,133.88362,AU,AUS,Australia,Canberra,25186,Australia/Darwin
2077963,Albany,-35.0031,117.86595,AU,AUS,Australia,Canberra,33650,Australia/Perth
2078025,Adelaide,-34.92866,138.59863,AU,AUS,Australia,Canberra,1225235,Australia/Adelaide
2143069,Woodridge,-27.63333,153.1,AU,AUS,Australia,Canberra,20650,Australia/Brisbane
2143285,Wodonga,-36.12179,146.88809,AU,AUS,Australia,Canberra,31605,Australia/Melbourne
2144095,Werribee,-37.9,144.66667,AU,AUS,Australia,Canberra,37737,Australia/Melbourne
2144528,Warrnambool,-38.38176,142.48799,AU,AUS,Australia,Canberra,33982,Australia/Melbourne
2144728,Wantirna South,-37.88333,145.21667,AU,AUS,Australia,Canberra,17477,Australia/Melbourne
2144764,Wangaratta,-36.35846,146.32056,AU,AUS,Australia,Canberra,16845,Australia/Melbourne
2145110,Wagga Wagga,-35.12577,147.35375,AU,AUS,Australia,Canberra,46913,Australia/Sydney
2146108,Traralgon,-38.19528,146.5415,AU,AUS,Australia,Canberra,21960,Australia/Melbourne
2146142,Townsville,-19.26639,146.80569,AU,AUS,Australia,Canberra,196219,Australia/Brisbane
2146268,Toowoomba,-27.56056,151.95386,AU,AUS,Australia,Canberra,131258,Australia/Brisbane
2146793,Thornbury,-37.75,145,AU,AUS,Australia,Canberra,17434,Australia/Melbourne
2146827,Thomastown,-37.68333,145.01667,AU,AUS,Australia,Canberra,20331,Australia/Melbourne
2147357,Tarneit,-37.86667,144.66667,AU,AUS,Australia,Canberra,21690,Australia/Melbourne
2147381,Taree,-31.91099,152.45387,AU,AUS,Australia,Canberra,16621,Australia/Sydney
2147497,Tamworth,-31.09048,150.92905,AU,AUS,Australia,Canberra,47597,Australia/Sydney
2147714,Sydney,-33.86785,151.20732,AU,AUS,Australia,Canberra,4627345,Australia/Sydney
2147849,Surfers Paradise,-28.00274,153.42999,AU,AUS,Australia,Canberra,18501,Australia/Brisbane
2147892,Sunnybank,-27.58333,153.05,AU,AUS,Australia,Canberra,16442,Australia/Brisbane
2147914,Sunbury,-37.57742,144.72607,AU,AUS,Australia,Canberra,29925,Australia/Melbourne
2148398,Port Stephens,-32.71314,152.06623,AU,AUS,Australia,Canberra,27531,Australia/Sydney
2148591,Springvale,-37.94853,145.15274,AU,AUS,Australia,Canberra,19771,Australia/Melbourne
2148928,Southport,-27.96724,153.39796,AU,AUS,Australia,Canberra,28315,Australia/Brisbane
2148997,South Grafton,-29.7076,152.92627,AU,AUS,Australia,Canberra,16399,Australia/Sydney
2149645,Shepparton,-36.38047,145.39867,AU,AUS,Australia,Canberra,38773,Australia/Melbourne
2149975,Seaford,-38.1,145.13333,AU,AUS,Australia,Canberra,16033,Australia/Melbourne
2150660,Saint Kilda,-37.8676,144.98099,AU,AUS,Australia,Canberra,17795,Australia/Melbourne
2150717,Saint Albans,-37.73333,144.8,AU,AUS,Australia,Canberra,35091,Australia/Melbourne
2150894,Rowville,-37.93333,145.23333,AU,AUS,Australia,Canberra,34145,Australia/Melbourne
2151437,Rockhampton,-23.38032,150.50595,AU,AUS,Australia,Canberra,61724,Australia/Brisbane
2151649,Richmond,-37.81819,145.00176,AU,AUS,Australia,Canberra,26121,Australia/Melbourne
2151716,Reservoir,-37.71667,145,AU,AUS,Australia,Canberra,47637,Australia/Melbourne
2152286,Queanbeyan,-35.35493,149.232,AU,AUS,Australia,Canberra,40661,Australia/Sydney
2152329,Quakers Hill,-33.73333,150.88333,AU,AUS,Australia,Canberra,25017,Australia/Sydney
2152558,Preston,-37.75,145.01667,AU,AUS,Australia,Canberra,29925,Australia/Melbourne
2152659,Port Macquarie,-31.43084,152.90894,AU,AUS,Australia,Canberra,41491,Australia/Sydney
2152819,Point Cook,-37.91482,144.75088,AU,AUS,Australia,Canberra,32413,Australia/Melbourne
2153951,Pakenham South,-38.13333,145.51667,AU,AUS,Australia,Canberra,32911,Australia/Melbourne
2154219,Orange,-33.28397,149.10018,AU,AUS,Australia,Canberra,39329,Australia/Sydney
2154787,Nowra,-34.88422,150.60036,AU,AUS,Australia,Canberra,34479,Australia/Sydney
2155001,Northcote,-37.76667,145,AU,AUS,Australia,Canberra,22920,Australia/Melbourne
2155204,Noble Park,-37.96667,145.16667,AU,AUS,Australia,Canberra,28377,Australia/Melbourne
2155472,Newcastle,-32.92715,151.77647,AU,AUS,Australia,Canberra,308308,Australia/Sydney
2155542,Nerang,-27.98941,153.33633,AU,AUS,Australia,Canberra,16256,Australia/Brisbane
2155718,Narre Warren,-38.03333,145.3,AU,AUS,Australia,Canberra,25882,Australia/Melbourne
2155787,Narangba,-27.20338,152.95923,AU,AUS,Australia,Canberra,16223,Australia/Brisbane
2156340,Mulgrave,-37.91667,145.2,AU,AUS,Australia,Canberra,17647,Australia/Melbourne
2156578,Mount Martha,-38.26667,145.01667,AU,AUS,Australia,Canberra,17087,Australia/Melbourne
2156643,Mount Gambier,-37.8318,140.77919,AU,AUS,Australia,Canberra,23209,Australia/Adelaide
2156663,Mount Eliza,-38.18333,145.08333,AU,AUS,Australia,Canberra,17248,Australia/Melbourne
2156813,Mosman,-33.83902,151.23956,AU,AUS,Australia,Canberra,26236,Australia/Sydney
2156878,Mornington,-38.21792,145.03876,AU,AUS,Australia,Canberra,22421,Australia/Melbourne
2156934,Morayfield,-27.10876,152.94907,AU,AUS,Australia,Canberra,18020,Australia/Brisbane
2157343,Moe,-38.17828,146.26099,AU,AUS,Australia,Canberra,15582,Australia/Melbourne
2157635,Mill Park,-37.66667,145.06667,AU,AUS,Australia,Canberra,30517,Australia/Melbourne
2157698,Mildura,-34.18551,142.16251,AU,AUS,Australia,Canberra,30016,Australia/Melbourne
2158151,Melton,-37.68339,144.58543,AU,AUS,Australia,Canberra,35490,Australia/Melbourne
2158177,Melbourne,-37.814,144.96332,AU,AUS,Australia,Canberra,4246375,Australia/Melbourne
2158562,Maryborough,-25.54073,152.70493,AU,AUS,Australia,Canberra,21501,Australia/Brisbane
2158626,Marrickville,-33.90318,151.15176,AU,AUS,Australia,Canberra,23161,Australia/Sydney
2158651,Maroubra,-33.95,151.23333,AU,AUS,Australia,Canberra,26538,Australia/Sydney
2159045,Maitland,-32.73308,151.5574,AU,AUS,Australia,Canberra,67132,Australia/Sydney
2159220,Mackay,-21.15345,149.16554,AU,AUS,Australia,Canberra,74219,Australia/Brisbane
2159851,Liverpool,-33.9,150.93333,AU,AUS,Australia,Canberra,21317,Australia/Sydney
2160063,Lismore,-28.81354,153.2773,AU,AUS,Australia,Canberra,30086,Australia/Sydney
2160188,Lilydale,-37.75,145.35,AU,AUS,Australia,Canberra,15649,Australia/Melbourne
2160517,Launceston,-41.43876,147.13467,AU,AUS,Australia,Canberra,106153,Australia/Hobart
2160560,Lara,-38.02388,144.40617,AU,AUS,Australia,Canberra,15520,Australia/Melbourne
2160582,Langwarrin,-38.16667,145.16667,AU,AUS,Australia,Canberra,21371,Australia/Melbourne
2160706,Lalor,-37.66667,145.01667,AU,AUS,Australia,Canberra,19873,Australia/Melbourne
2161532,Keysborough,-37.99116,145.17385,AU,AUS,Australia,Canberra,22700,Australia/Melbourne
2161540,Kew,-37.80639,145.03086,AU,AUS,Australia,Canberra,23876,Australia/Melbourne
2161776,Katoomba,-33.71977,150.30739,AU,AUS,Australia,Canberra,18593,Australia/Sydney
2163137,Hornsby,-33.70244,151.09931,AU,AUS,Australia,Canberra,19863,Australia/Sydney
2163355,Hobart,-42.87936,147.32941,AU,AUS,Australia,Canberra,216656,Australia/Hobart
2163776,Hawthorn South,-37.8329,145.0367,AU,AUS,Australia,Canberra,21177,Australia/Melbourne
2163990,Hampton Park,-38.03333,145.25,AU,AUS,Australia,Canberra,23767,Australia/Melbourne
2164422,Griffith,-34.28853,146.05093,AU,AUS,Australia,Canberra,15455,Australia/Sydney
2164515,Greensborough,-37.70462,145.10302,AU,AUS,Australia,Canberra,20214,Australia/Melbourne
2164691,Granville,-33.83333,151.01667,AU,AUS,Australia,Canberra,22889,Australia/Sydney
2164837,Goulburn,-34.75155,149.72086,AU,AUS,Australia,Canberra,20940,Australia/Sydney
2165087,Gold Coast,-28.00029,153.43088,AU,AUS,Australia,Canberra,591473,Australia/Brisbane
2165200,Glenroy,-37.7,144.93333,AU,AUS,Australia,Canberra,19644,Australia/Melbourne
2165329,Glenferrie,-37.83333,145.05,AU,AUS,Australia,Canberra,21177,Australia/Melbourne
2165478,Gladstone,-23.84852,151.25775,AU,AUS,Australia,Canberra,30489,Australia/Brisbane
2165798,Geelong,-38.14711,144.36069,AU,AUS,Australia,Canberra,226034,Australia/Melbourne
2166143,Frankston East,-38.13333,145.13333,AU,AUS,Australia,Canberra,34457,Australia/Melbourne
2166144,Frankston,-38.14458,145.12291,AU,AUS,Australia,Canberra,34457,Australia/Melbourne
2166309,Forster,-32.18136,152.51715,AU,AUS,Australia,Canberra,17591,Australia/Sydney
2167208,Essendon,-37.76667,144.91667,AU,AUS,Australia,Canberra,18852,Australia/Melbourne
2167279,Epping,-37.65,145.03333,AU,AUS,Australia,Canberra,32200,Australia/Melbourne
2167280,Epping,-33.77271,151.08184,AU,AUS,Australia,Canberra,18969,Australia/Sydney
2167312,Engadine,-34.06564,151.01266,AU,AUS,Australia,Canberra,17937,Australia/Sydney
2167445,Eltham,-37.73333,145.15,AU,AUS,Australia,Canberra,18162,Australia/Melbourne
2167817,Echuca,-36.14057,144.75185,AU,AUS,Australia,Canberra,19457,Australia/Melbourne
2167949,Earlwood,-33.95,151.1,AU,AUS,Australia,Canberra,16564,Australia/Sydney
2168305,Dubbo,-32.24295,148.60484,AU,AUS,Australia,Canberra,32327,Australia/Sydney
2168605,Doncaster East,-37.78761,145.14888,AU,AUS,Australia,Canberra,27047,Australia/Melbourne
2168607,Doncaster,-37.78828,145.12373,AU,AUS,Australia,Canberra,18359,Australia/Melbourne
2168943,Devonport,-41.17695,146.35152,AU,AUS,Australia,Canberra,19317,Australia/Hobart
2169145,Deer Park,-37.76667,144.78333,AU,AUS,Australia,Canberra,16204,Australia/Melbourne
2169220,Deception Bay,-27.19354,153.02631,AU,AUS,Australia,Canberra,16090,Australia/Brisbane
2169460,Dandenong,-37.98333,145.2,AU,AUS,Australia,Canberra,24919,Australia/Melbourne
2169956,Cronulla,-34.06251,151.14961,AU,AUS,Australia,Canberra,16754,Australia/Sydney
2170078,Cranbourne,-38.1,145.28333,AU,AUS,Australia,Canberra,39419,Australia/Melbourne
